32,5,1,3,0,0,1,0,0,5,4,179,1,-1,0,0,0
42,1,2,2,0,-76,1,0,0,5,4,787,1,-1,0,0,0
24,10,2,2,0,-103,1,1,0,5,4,145,1,-1,0,0,0
38,3,2,3,0,243,0,1,0,5,4,174,1,-1,0,0,0
38,5,2,3,0,424,1,0,0,5,4,104,1,-1,0,0,0
47,2,1,0,0,306,1,0,0,5,4,13,1,-1,0,0,0
40,2,2,0,0,24,1,0,0,5,4,185,1,-1,0,0,0
46,8,1,1,0,179,1,0,0,5,4,1778,1,-1,0,0,0
32,1,1,3,0,0,1,0,0,5,4,138,1,-1,0,0,0
53,10,0,2,0,989,1,0,0,5,4,812,1,-1,0,0,0
57,2,1,1,0,249,1,0,0,5,4,164,1,-1,0,0,0
33,8,1,2,0,790,1,0,0,5,4,391,1,-1,0,0,0
49,2,1,0,0,154,1,0,0,5,4,357,1,-1,0,0,0
51,5,1,3,0,6530,1,0,0,5,4,91,1,-1,0,0,0
60,6,1,3,0,100,0,0,0,5,4,528,1,-1,0,0,0
59,5,0,3,0,59,1,0,0,5,4,273,1,-1,0,0,0
55,10,1,2,0,1205,1,0,0,5,4,158,2,-1,0,0,0
35,2,2,2,0,12223,1,1,0,5,4,177,1,-1,0,0,0
57,2,1,2,0,5935,1,1,0,5,4,258,1,-1,0,0,0
31,8,1,2,0,25,1,1,0,5,4,172,1,-1,0,0,0
54,5,1,2,0,282,1,1,0,5,4,154,1,-1,0,0,0
55,2,1,1,0,23,1,0,0,5,4,291,1,-1,0,0,0
43,10,1,2,0,1937,1,0,0,5,4,181,1,-1,0,0,0
53,10,1,2,0,384,1,0,0,5,4,176,1,-1,0,0,0
44,2,1,2,0,582,0,1,0,5,4,211,1,-1,0,0,0
55,8,0,2,0,91,0,0,0,5,4,349,1,-1,0,0,0
49,8,0,2,0,0,1,1,0,5,4,272,1,-1,0,0,0
55,8,0,2,1,1,1,0,0,5,4,208,1,-1,0,0,0
45,1,2,2,0,206,1,0,0,5,4,193,1,-1,0,0,0
47,8,0,2,0,164,0,0,0,5,4,212,1,-1,0,0,0
42,10,2,2,0,690,1,0,0,5,4,20,1,-1,0,0,0
59,1,1,2,0,2343,1,0,0,5,4,1042,1,-1,0,0,1
46,7,1,3,0,137,1,1,0,5,4,246,1,-1,0,0,0
51,2,1,1,0,173,1,0,0,5,4,529,2,-1,0,0,0
56,1,1,2,0,45,0,0,0,5,4,1467,1,-1,0,0,1
41,10,1,2,0,1270,1,0,0,5,4,1389,1,-1,0,0,1
46,5,0,2,0,16,1,1,0,5,4,188,2,-1,0,0,0
57,6,1,2,0,486,1,0,0,5,4,180,2,-1,0,0,0
42,5,2,2,0,50,0,0,0,5,4,48,1,-1,0,0,0
30,10,1,2,0,152,1,1,0,5,4,213,2,-1,0,0,0
60,1,1,2,0,290,1,0,0,5,4,583,1,-1,0,0,0
60,2,1,0,0,54,1,0,0,5,4,221,1,-1,0,0,0
57,3,0,2,0,-37,0,0,0,5,4,173,1,-1,0,0,0
36,5,1,3,0,101,1,1,0,5,4,426,1,-1,0,0,0
55,2,1,2,0,383,0,0,0,5,4,287,1,-1,0,0,0
60,6,1,3,0,81,1,0,0,5,4,101,1,-1,0,0,0
39,10,1,2,0,0,1,0,0,5,4,203,1,-1,0,0,0
46,5,1,3,0,229,1,0,0,5,4,197,1,-1,0,0,0
44,2,1,2,0,-674,1,0,0,5,4,257,1,-1,0,0,0
53,2,1,1,0,90,0,0,0,5,4,124,1,-1,0,0,0
52,2,1,1,0,128,1,0,0,5,4,229,1,-1,0,0,0
59,2,1,1,0,179,1,0,0,5,4,55,3,-1,0,0,0
27,10,2,3,0,0,1,0,0,5,4,400,1,-1,0,0,0
44,2,1,2,0,54,1,0,0,5,4,197,1,-1,0,0,0
47,10,1,3,0,151,1,0,0,5,4,190,1,-1,0,0,0
34,1,1,2,0,61,0,1,0,5,4,21,1,-1,0,0,0
59,6,2,2,0,30,1,0,0,5,4,514,1,-1,0,0,0
45,5,1,3,0,523,1,0,0,5,4,849,2,-1,0,0,0
29,8,0,2,0,31,1,0,0,5,4,194,1,-1,0,0,0
46,10,0,2,0,79,0,0,0,5,4,144,1,-1,0,0,0
56,7,1,1,0,-34,1,1,0,5,4,212,2,-1,0,0,0
36,2,1,1,0,448,1,0,0,5,4,286,1,-1,0,0,0
59,6,0,1,0,81,1,0,0,5,4,107,1,-1,0,0,0
44,2,1,2,0,144,1,0,0,5,4,247,2,-1,0,0,0
41,1,1,2,0,351,1,0,0,5,4,518,1,-1,0,0,0
33,5,2,3,0,-67,1,0,0,5,4,364,1,-1,0,0,0
59,5,0,3,0,262,0,0,0,5,4,178,1,-1,0,0,0
57,10,1,1,0,0,0,0,0,5,4,98,1,-1,0,0,0
56,10,0,0,0,56,1,0,0,5,4,439,1,-1,0,0,0
51,2,1,2,0,26,1,0,0,5,4,79,1,-1,0,0,0
34,1,1,0,0,3,1,0,0,5,4,120,3,-1,0,0,0
43,8,1,2,0,41,1,1,0,5,4,127,2,-1,0,0,0
52,10,1,3,0,7,0,1,0,5,4,175,1,-1,0,0,0
33,10,2,2,0,105,1,0,0,5,4,262,2,-1,0,0,0
29,1,2,2,0,818,1,1,0,5,4,61,1,-1,0,0,0
34,8,1,2,0,-16,1,1,0,5,4,78,1,-1,0,0,0
31,2,1,2,0,0,1,0,0,5,4,143,1,-1,0,0,0
55,8,1,2,0,2476,1,0,0,5,4,579,1,-1,0,0,1
55,5,1,0,0,1185,0,0,0,5,4,677,1,-1,0,0,0
32,1,2,2,0,217,1,0,0,5,4,345,1,-1,0,0,0
38,10,2,2,0,1685,1,0,0,5,4,185,1,-1,0,0,0
55,1,2,2,0,802,1,1,0,5,4,100,2,-1,0,0,0
28,11,2,3,0,0,1,0,0,5,4,125,2,-1,0,0,0
23,2,1,2,0,94,1,0,0,5,4,193,1,-1,0,0,0
32,10,2,2,0,0,1,0,0,5,4,136,1,-1,0,0,0
43,8,2,0,0,0,0,0,0,5,4,73,1,-1,0,0,0
32,2,1,2,0,517,1,0,0,5,4,528,1,-1,0,0,0
46,2,1,2,0,265,1,0,0,5,4,541,1,-1,0,0,0
53,4,0,1,0,947,1,0,0,5,4,163,1,-1,0,0,0
34,7,2,2,0,3,1,0,0,5,4,301,1,-1,0,0,0
57,11,1,3,0,42,0,0,0,5,4,46,1,-1,0,0,0
37,2,1,2,0,37,1,0,0,5,4,204,1,-1,0,0,0
59,2,1,2,0,57,1,0,0,5,4,98,1,-1,0,0,0
33,8,1,2,0,22,1,0,0,5,4,71,1,-1,0,0,0
56,2,0,1,0,8,1,0,0,5,4,157,2,-1,0,0,0
48,11,1,2,0,293,1,0,0,5,4,243,1,-1,0,0,0
43,8,1,1,0,3,1,0,0,5,4,186,2,-1,0,0,0
54,2,1,1,0,348,1,0,0,5,4,579,2,-1,0,0,0
51,2,1,0,0,-19,1,0,0,5,4,163,2,-1,0,0,0
26,9,2,2,0,0,1,0,0,5,4,610,2,-1,0,0,0
40,5,1,3,0,-4,1,0,0,5,4,2033,1,-1,0,0,0
39,5,1,2,0,18,1,0,0,5,4,85,1,-1,0,0,0
50,10,1,1,0,139,0,0,0,5,4,114,2,-1,0,0,0
41,8,1,2,0,0,1,0,0,5,4,114,2,-1,0,0,0
51,2,1,0,0,1883,1,0,0,5,4,57,1,-1,0,0,0
60,6,0,2,0,216,1,0,0,5,4,238,1,-1,0,0,0
52,2,1,2,0,782,1,0,0,5,4,93,3,-1,0,0,0
48,2,1,2,0,904,1,0,0,5,4,128,2,-1,0,0,0
48,8,1,0,0,1705,1,0,0,5,4,107,1,-1,0,0,0
39,10,2,3,0,47,1,0,0,5,4,181,1,-1,0,0,0
47,8,2,2,0,176,1,0,0,5,4,303,2,-1,0,0,0
40,2,1,2,0,1225,1,0,0,5,4,558,5,-1,0,0,0
45,10,1,2,0,86,1,0,0,5,4,270,1,-1,0,0,0
26,1,2,2,0,82,1,0,0,5,4,228,1,-1,0,0,0
52,5,1,3,0,271,1,0,0,5,4,99,1,-1,0,0,0
54,10,1,2,0,1378,1,0,0,5,4,240,1,-1,0,0,0
54,1,1,3,0,184,0,0,0,5,4,673,2,-1,0,0,1
50,2,1,1,0,0,0,0,0,5,4,233,3,-1,0,0,0
35,2,1,2,0,0,1,0,0,5,4,1056,1,-1,0,0,0
44,8,1,2,0,1357,1,1,0,5,4,250,1,-1,0,0,0
53,3,1,0,0,19,1,0,0,5,4,252,1,-1,0,0,0
35,6,2,1,0,434,0,0,0,5,4,138,1,-1,0,0,0
60,1,0,2,0,92,1,0,0,5,4,130,1,-1,0,0,0
53,1,0,2,0,1151,1,0,0,5,4,412,1,-1,0,0,0
48,11,1,2,0,41,1,0,0,5,4,179,2,-1,0,0,0
34,10,1,2,0,51,1,0,0,5,4,19,2,-1,0,0,0
54,8,1,2,0,214,1,0,0,5,4,458,2,-1,0,0,0
51,5,1,2,0,1161,1,0,0,5,4,717,1,-1,0,0,0
31,8,1,3,0,37,1,0,0,5,4,313,1,-1,0,0,0
35,10,0,2,0,787,1,0,0,5,4,683,2,-1,0,0,0
35,8,1,2,0,59,1,0,0,5,4,1077,1,-1,0,0,0
38,10,1,2,0,253,1,0,0,5,4,416,1,-1,0,0,0
36,1,1,3,0,211,1,0,0,5,4,146,2,-1,0,0,0
58,6,1,1,0,235,1,0,0,5,4,167,1,-1,0,0,0
40,8,0,0,0,4384,1,0,0,5,4,315,1,-1,0,0,0
54,5,1,2,0,4080,0,0,0,5,4,140,1,-1,0,0,0
34,2,2,2,0,53,1,1,0,5,4,346,1,-1,0,0,0
31,5,2,3,0,0,1,0,0,5,4,562,1,-1,0,0,0
51,6,1,2,0,2127,1,0,0,5,4,172,1,-1,0,0,0
33,5,1,3,0,377,1,0,0,5,4,217,1,-1,0,0,0
55,5,1,3,0,73,1,0,0,5,4,142,2,-1,0,0,0
42,1,1,2,0,445,1,0,0,5,4,67,1,-1,0,0,0
34,2,1,2,0,243,1,0,0,5,4,291,1,-1,0,0,0
33,2,2,2,0,307,1,0,0,5,4,309,2,-1,0,0,0
38,8,1,2,0,155,1,0,0,5,4,248,1,-1,0,0,0
50,10,0,3,0,173,0,1,0,5,4,98,1,-1,0,0,0
43,5,1,3,0,400,1,0,0,5,4,256,1,-1,0,0,0
61,2,0,1,0,1428,1,0,0,5,4,82,2,-1,0,0,0
47,1,1,2,0,219,1,0,0,5,4,577,1,-1,0,0,0
48,7,1,3,0,7,1,0,0,5,4,286,1,-1,0,0,0
44,2,1,2,0,575,1,0,0,5,4,477,1,-1,0,0,0
35,9,2,0,0,298,1,0,0,5,4,611,2,-1,0,0,0
35,8,1,2,0,0,1,0,0,5,4,471,1,-1,0,0,0
50,8,1,2,0,5699,1,0,0,5,4,381,2,-1,0,0,0
41,5,1,3,0,176,1,1,0,5,4,42,1,-1,0,0,0
41,5,1,3,0,517,1,0,0,5,4,251,1,-1,0,0,0
39,8,2,0,0,257,1,0,0,5,4,408,1,-1,0,0,0
42,6,1,2,0,56,1,0,0,5,4,215,1,-1,0,0,0
38,2,1,2,0,-390,1,0,0,5,4,287,1,-1,0,0,0
53,6,1,2,0,330,1,0,0,5,4,216,2,-1,0,0,0
59,4,0,1,0,195,0,0,0,5,4,366,2,-1,0,0,0
36,8,1,2,0,301,1,0,0,5,4,210,1,-1,0,0,0
54,2,1,1,0,-41,1,0,0,5,4,288,1,-1,0,0,0
40,10,1,3,0,483,1,0,0,5,4,168,1,-1,0,0,0
47,0,1,0,0,28,0,0,0,5,4,338,2,-1,0,0,0
53,11,1,0,0,13,0,0,0,5,4,410,3,-1,0,0,0
46,4,1,1,0,965,0,0,0,5,4,177,1,-1,0,0,0
39,5,1,3,0,378,1,1,0,5,4,127,2,-1,0,0,0
40,11,1,2,0,219,1,0,0,5,4,357,1,-1,0,0,0
28,2,1,1,0,324,1,0,0,5,4,175,1,-1,0,0,0
35,3,0,2,0,-69,1,0,0,5,4,300,1,-1,0,0,0
55,6,1,2,0,0,0,1,0,5,4,136,1,-1,0,0,0
43,10,0,0,0,205,1,0,0,5,4,1419,1,-1,0,0,0
48,2,1,1,0,278,1,0,0,5,4,125,2,-1,0,0,0
58,5,1,0,0,1065,1,0,0,5,4,213,3,-1,0,0,0
33,5,2,3,0,34,1,0,0,5,4,27,1,-1,0,0,0
36,2,1,0,0,1033,0,0,0,5,4,238,2,-1,0,0,0
53,8,0,2,0,1467,1,0,0,5,4,124,1,-1,0,0,0
47,2,1,1,0,-12,1,0,0,5,4,18,1,-1,0,0,0
31,8,1,2,0,388,1,0,0,5,4,730,2,-1,0,0,0
57,3,1,2,0,294,1,0,0,5,4,746,2,-1,0,0,0
53,2,1,0,0,1827,0,0,0,5,4,121,1,-1,0,0,0
55,2,1,1,0,627,1,0,0,5,4,247,1,-1,0,0,0
45,2,1,1,0,25,1,0,0,5,4,40,1,-1,0,0,0
53,1,0,2,0,315,1,0,0,5,4,181,2,-1,0,0,0
37,2,1,1,0,0,1,0,0,5,4,79,1,-1,0,0,0
44,1,0,2,0,66,1,0,0,5,4,206,1,-1,0,0,0
49,2,0,1,0,-9,1,1,0,5,4,389,1,-1,0,0,0
46,10,1,2,0,349,1,1,0,5,4,127,1,-1,0,0,0
43,3,1,0,0,100,1,0,0,5,4,702,1,-1,0,0,0
38,1,1,2,0,0,0,0,0,5,4,151,1,-1,0,0,0
43,10,1,2,0,434,1,0,0,5,4,117,1,-1,0,0,0
49,5,1,3,0,3237,1,0,0,5,4,232,3,-1,0,0,0
42,5,1,0,0,275,0,0,0,5,4,408,2,-1,0,0,0
22,2,2,2,0,0,1,0,0,5,4,179,2,-1,0,0,0
40,5,1,3,0,207,1,0,0,5,4,39,1,-1,0,0,0
39,2,1,2,0,483,1,0,0,5,4,282,1,-1,0,0,0
51,8,1,2,0,2248,1,0,0,5,4,714,2,-1,0,0,0
49,1,1,2,0,428,1,0,0,5,4,50,1,-1,0,0,0
53,2,1,2,0,0,1,1,0,5,4,181,1,-1,0,0,0
34,8,2,2,0,0,1,0,0,5,4,142,1,-1,0,0,0
33,10,0,2,0,140,1,0,0,5,4,227,1,-1,0,0,0
50,5,2,3,0,297,1,0,0,5,4,119,1,-1,0,0,0
39,2,1,1,0,279,1,0,0,5,4,361,1,-1,0,0,0
59,3,0,2,0,901,1,0,0,5,4,73,3,-1,0,0,0
30,10,2,2,0,2573,1,0,0,5,4,67,2,-1,0,0,0
36,8,1,2,0,143,1,1,0,5,4,350,1,-1,0,0,0
40,2,1,2,0,475,1,0,0,5,4,332,2,-1,0,0,0
53,2,1,2,0,70,1,0,0,5,4,611,2,-1,0,0,0
34,5,2,3,0,318,1,0,0,5,4,113,2,-1,0,0,0
37,10,1,2,0,275,1,0,0,5,4,132,1,-1,0,0,0
42,5,0,3,0,742,1,0,0,5,4,58,3,-1,0,0,0
41,3,1,1,0,236,1,0,0,5,4,151,1,-1,0,0,0
30,9,2,3,0,25,1,0,0,5,4,89,2,-1,0,0,0
37,5,2,3,0,600,1,0,0,5,4,152,1,-1,0,0,0
39,1,0,2,0,-349,1,0,0,5,4,611,2,-1,0,0,0
41,2,1,1,0,183,1,1,0,5,4,110,2,-1,0,0,0
40,2,1,1,0,0,1,0,0,5,4,463,1,-1,0,0,0
42,5,2,3,0,0,1,1,0,5,4,562,2,-1,0,0,1
40,2,0,1,0,0,1,0,0,5,4,962,1,-1,0,0,0
57,10,1,2,0,1078,1,0,0,5,4,10,4,-1,0,0,0
56,3,0,2,0,155,0,0,0,5,4,118,3,-1,0,0,0
37,1,1,2,0,190,1,0,0,5,4,92,2,-1,0,0,0
59,6,1,2,0,319,1,0,0,5,4,143,3,-1,0,0,0
39,8,0,2,0,-185,1,0,0,5,4,189,3,-1,0,0,0
49,8,1,2,0,47,0,0,0,5,4,234,2,-1,0,0,0
38,8,2,2,0,570,1,0,0,5,4,75,2,-1,0,0,0
36,7,1,3,0,19,0,0,0,5,4,189,2,-1,0,0,0
50,2,1,1,0,61,1,0,0,5,4,621,3,-1,0,0,0
41,1,1,2,0,-62,1,1,0,5,4,55,2,-1,0,0,0
54,10,1,3,0,258,0,0,0,5,4,310,4,-1,0,0,0
58,2,1,1,0,76,1,0,0,5,4,156,2,-1,0,0,0
30,2,2,2,0,0,1,0,0,5,4,5,2,-1,0,0,0
33,1,2,2,0,352,1,0,0,5,4,225,2,-1,0,0,0
47,1,1,2,0,368,1,0,0,5,4,125,2,-1,0,0,0
50,10,2,3,0,339,1,0,0,5,4,2,3,-1,0,0,0
32,2,1,2,0,1331,1,0,0,5,4,286,2,-1,0,0,0
40,7,1,2,0,672,1,0,0,5,4,164,2,-1,0,0,0
37,5,1,3,0,58,1,0,0,5,4,98,2,-1,0,0,0
54,10,2,0,0,447,1,0,0,5,4,742,2,-1,0,0,0
24,9,2,2,0,423,1,0,0,5,4,226,3,-1,0,0,0
54,5,1,3,0,0,0,0,0,5,4,120,2,-1,0,0,0
34,10,1,2,0,19,1,0,0,5,4,362,4,-1,0,0,0
56,10,0,1,0,13,1,0,0,5,4,357,2,-1,0,0,0
31,2,2,2,0,3,1,0,0,5,4,200,2,-1,0,0,0
24,9,2,2,0,82,1,0,0,5,4,204,2,-1,0,0,0
42,2,0,1,0,28,1,0,0,5,4,126,3,-1,0,0,0
57,10,1,2,0,792,1,0,0,5,4,65,2,-1,0,0,0
42,2,1,0,0,408,1,0,0,5,4,107,2,-1,0,0,0
51,1,1,2,0,531,1,0,0,5,4,267,2,-1,0,0,0
57,6,1,2,0,211,1,0,0,5,4,248,2,-1,0,0,0
36,8,2,2,0,62,1,0,0,5,4,215,2,-1,0,0,0
53,8,1,0,0,257,1,0,0,5,4,209,2,-1,0,0,0
50,10,1,2,0,1234,1,0,0,5,4,205,2,-1,0,0,0
54,5,1,3,0,313,1,0,0,5,4,83,2,-1,0,0,0
55,2,1,2,0,89,1,0,0,5,4,106,3,-1,0,0,0
44,2,1,2,0,129,1,1,0,5,4,189,2,-1,0,0,0
43,5,1,0,0,0,1,0,0,5,4,105,2,-1,0,0,0
56,1,1,2,0,353,1,0,0,5,4,106,2,-1,0,0,0
54,10,1,0,0,851,1,0,0,5,4,108,2,-1,0,0,0
55,8,0,1,0,96,1,1,0,5,4,311,2,-1,0,0,0
37,8,0,2,0,398,1,1,0,5,4,214,2,-1,0,0,0
33,1,2,3,0,193,0,0,0,5,4,132,2,-1,0,0,0
46,1,1,2,0,-358,1,0,0,5,4,358,2,-1,0,0,0
36,2,1,2,0,539,1,1,0,5,4,453,2,-1,0,0,0
51,10,2,2,0,0,1,0,0,5,4,364,2,-1,0,0,0
40,6,2,1,0,0,0,0,0,5,4,136,2,-1,0,0,0
42,2,1,2,0,490,1,0,0,5,4,386,2,-1,0,0,0
51,2,1,2,0,0,1,0,0,5,4,173,2,-1,0,0,0
49,2,1,0,0,403,1,0,0,5,4,241,2,-1,0,0,0
48,5,1,2,0,161,1,0,0,5,4,224,3,-1,0,0,0
32,10,0,3,0,2558,0,0,0,5,4,148,2,-1,0,0,0
31,1,2,2,0,98,1,0,0,5,4,196,2,-1,0,0,0
55,5,2,3,0,115,0,0,0,5,4,111,4,-1,0,0,0
40,2,2,2,0,436,1,0,0,5,4,231,3,-1,0,0,0
47,10,1,3,0,831,1,0,0,5,4,316,3,-1,0,0,0
57,10,1,0,0,206,1,0,0,5,4,216,3,-1,0,0,0
41,2,1,2,0,290,1,0,0,5,4,240,2,-1,0,0,0
48,2,1,2,0,1,0,0,0,5,4,669,3,-1,0,0,0
42,2,1,0,0,57,1,0,0,5,4,425,2,-1,0,0,0
30,2,2,2,0,-457,1,0,0,5,4,143,2,-1,0,0,0
58,5,2,3,0,1387,1,0,0,5,4,174,5,-1,0,0,0
45,5,0,3,0,24598,1,0,0,5,4,313,3,-1,0,0,0
49,2,1,2,0,30,1,0,0,5,4,135,4,-1,0,0,0
42,1,2,2,0,1022,1,0,0,5,4,146,2,-1,0,0,0
53,10,1,2,0,56,1,1,0,5,4,152,2,-1,0,0,0
51,1,2,2,1,-2,0,0,0,5,4,402,3,-1,0,0,0
32,8,2,2,0,121,1,0,0,5,4,213,2,-1,0,0,0
41,2,2,2,0,842,1,0,0,5,4,144,3,-1,0,0,0
43,5,0,2,0,693,1,0,0,5,4,124,3,-1,0,0,0
40,2,0,2,0,-333,1,0,0,5,4,183,2,-1,0,0,0
50,2,1,1,0,1533,1,0,0,5,4,325,2,-1,0,0,0
34,5,1,3,0,46,1,0,0,5,4,39,4,-1,0,0,0
53,8,1,0,0,18,0,0,0,5,4,503,2,-1,0,0,0
45,10,1,2,0,44,1,0,0,5,4,95,4,-1,0,0,0
39,2,1,1,0,-100,1,0,0,5,4,680,2,-1,0,0,0
44,8,1,3,0,510,1,0,0,5,4,421,4,-1,0,0,0
55,5,1,3,0,685,1,0,0,5,4,174,3,-1,0,0,0
46,5,2,3,0,187,1,0,0,5,4,113,2,-1,0,0,0
45,2,1,2,0,66,1,0,0,5,4,808,2,-1,0,0,0
34,1,1,2,0,560,1,0,0,5,4,198,3,-1,0,0,0
36,2,1,2,0,0,1,0,0,5,4,195,2,-1,0,0,0
59,0,0,0,0,27,0,0,0,5,4,347,3,-1,0,0,0
31,1,2,2,0,12,1,0,0,5,4,208,2,-1,0,0,0
44,2,2,2,0,34,1,0,0,5,4,404,4,-1,0,0,0
33,3,2,3,0,1068,1,0,0,5,4,396,2,-1,0,0,0
40,2,1,2,0,211,1,0,0,5,4,216,4,-1,0,0,0
46,1,2,3,0,377,1,0,0,5,4,98,2,-1,0,0,0
48,5,1,3,0,263,1,0,0,5,4,350,2,-1,0,0,0
42,8,1,2,0,1263,1,0,0,6,4,114,2,-1,0,0,0
27,8,1,2,0,8,1,0,0,6,4,88,3,-1,0,0,0
48,1,1,2,0,126,1,1,0,6,4,379,2,-1,0,0,0
59,1,1,2,0,230,1,0,0,6,4,190,3,-1,0,0,0
46,10,1,3,0,841,1,0,0,6,4,158,1,-1,0,0,0
38,1,0,2,0,308,1,0,0,6,4,102,1,-1,0,0,0
43,5,0,3,0,1,1,0,0,6,4,306,1,-1,0,0,0
38,1,0,3,0,86,1,0,0,6,4,218,1,-1,0,0,0
23,9,2,2,0,157,1,0,0,6,4,54,1,-1,0,0,0
34,8,1,2,0,22,1,0,0,6,4,344,1,-1,0,0,0
38,1,1,2,0,46,1,1,0,6,4,195,1,-1,0,0,0
37,2,1,2,0,1293,0,0,0,6,4,652,1,-1,0,0,0
25,1,2,2,0,122,1,0,0,6,4,286,1,-1,0,0,0
48,2,1,0,0,131,1,0,0,6,4,189,1,-1,0,0,0
49,2,2,2,0,143,1,0,0,6,4,83,1,-1,0,0,0
38,1,2,2,0,393,0,0,0,6,4,184,2,-1,0,0,0
43,2,1,1,0,98,1,0,0,6,4,235,1,-1,0,0,0
33,5,1,3,0,0,1,0,0,6,4,290,1,-1,0,0,0
55,2,1,2,0,224,1,0,0,6,4,232,1,-1,0,0,0
38,2,1,2,0,757,1,0,0,6,4,133,1,-1,0,0,0
49,8,1,2,0,245,1,1,0,6,4,318,1,-1,0,0,0
40,5,1,2,0,8486,0,0,0,6,4,260,3,-1,0,0,0
43,1,1,0,0,350,0,0,0,6,4,437,1,-1,0,0,0
38,2,1,2,0,20,1,0,0,6,4,402,1,-1,0,0,0
58,8,1,2,0,1667,1,1,0,6,4,85,1,-1,0,0,0
57,10,1,0,0,345,1,0,0,6,4,125,1,-1,0,0,0
32,11,1,2,0,10,1,0,0,6,4,501,4,-1,0,0,0
56,5,1,3,0,830,1,1,0,6,4,1201,1,-1,0,0,1
58,2,0,0,0,29,1,0,0,6,4,253,1,-1,0,0,0
60,6,0,2,0,545,1,0,0,6,4,1030,1,-1,0,0,1
37,10,1,3,0,8730,1,0,0,6,4,149,1,-1,0,0,0
46,10,0,3,0,477,1,0,0,6,4,114,1,-1,0,0,0
27,1,1,2,0,4,1,0,0,6,4,243,1,-1,0,0,0
43,2,1,2,0,1205,1,0,0,6,4,769,2,-1,0,0,0
32,10,2,2,0,0,1,1,0,6,4,135,3,-1,0,0,0
40,1,2,2,0,263,1,0,0,6,4,231,1,-1,0,0,0
